7564 2
96809 -19.336796 -13.936007
32783 -5.921627 -21.133986
62702 -5.529822 -18.163767
65739 -5.539796 -18.188663
82315 -5.479975 -18.178074
67522 -24.508102 -7.194532
9578 -10.121715 3.675340
24872 -12.636664 3.637663
89398 -12.587840 3.729002
51910 -13.360331 1.300844
58710 -13.377970 1.338333
58955 -13.396455 1.320539
71079 -13.376647 1.300987
82286 -13.407663 1.276719
94760 -13.370974 1.302366
32 -6.311144 17.677109
5304 1.328426 -20.903667
21618 3.654563 -18.417583
30085 -6.389363 17.797268
39750 3.640458 -17.845953
53594 -6.397943 17.808327
81349 3.685266 -18.436205
94175 3.670547 -18.390865
94815 3.674275 -18.379515
6138 1.536927 -18.441799
6394 1.584197 -18.460463
32056 -27.329247 -6.849346
65259 14.812937 0.422624
6836 12.865983 -9.227032
71133 12.858344 -9.186842
40478 -3.830423 -1.633153
2566 -0.787946 5.156224
20596 -0.943525 5.085193
29043 12.151273 -1.627296
27712 2.219178 -11.750740
30373 2.120518 -12.005266
51381 2.091878 -12.018971
62538 2.205575 -11.789068
79744 2.081651 -12.060663
81654 2.096610 -12.044661
95151 2.076166 -12.143955
13921 -13.456317 -0.340836
17305 -13.406390 -0.284963
59711 -13.418760 -0.281811
66572 -13.471102 -0.342909
68466 -13.415829 -0.291916
75359 -13.434513 -0.327799
97391 -13.386216 1.275173
9667 -8.107908 -21.219126
13641 -19.006016 -14.132526
49061 -8.125650 -21.191097
7666 -1.120374 7.444719
53004 -1.243779 7.359643
77389 -21.357191 -6.932803
7767 -9.422057 -14.415041
28511 -17.961504 2.175713
35825 -9.359966 -14.479814
50172 -17.958418 2.201754
70696 -9.367996 -14.355583
107797 10.777251 0.326823
37569 11.302681 1.052755
92874 9.898379 0.325554
20731 10.606730 0.201916
34898 10.655352 0.273519
35550 10.700710 0.213614
55445 10.899687 0.061091
58218 10.996390 0.259088
95527 11.105447 0.125352
71744 -5.822316 3.907591
46676 -9.597998 -23.720861
61732 -2.398093 -13.598919
31807 -10.580900 -24.818718
7069 -11.580728 -25.122408
67382 18.539753 -4.154268
84289 18.544952 -4.153054
108023 18.533884 -4.164125
7340 6.585413 -23.928989
25365 6.616614 -23.979134
26147 6.584122 -23.951664
37688 6.596855 -23.960495
38791 6.548990 -23.693699
43160 6.716168 -24.081261
52125 6.731152 -24.097750
55276 6.597354 -23.956320
79915 6.608837 -23.969984
98394 -15.747082 -8.049423
82105 -26.852234 -7.929191
38702 -5.163002 2.080429
37165 -2.255392 -6.982625
83579 -27.463955 -6.960850
69373 -27.355017 -6.828782
74633 -27.358089 -6.810059
94211 -27.305965 -6.822333
103523 -27.295696 -7.047622
103550 -3.408365 -13.969210
105383 -25.965178 -8.305831
7843 2.035066 -0.169385
58777 4.492619 -2.229668
104079 -6.719888 -14.396771
10814 -14.037363 -14.945021
103496 -13.979012 -15.075145
95968 3.536515 9.596980
3610 -14.730566 -15.220085
85993 -17.522730 -9.535953
99182 -17.541058 -9.506859
42499 -9.090471 8.108360
93250 -15.713665 -7.979297
53110 -0.918789 6.245705
58763 -3.078782 -6.592784
54892 -1.265478 7.316153
21848 5.713518 3.617525
92912 -9.069938 -14.073359
99375 -9.107211 -14.131757
10074 -9.793837 -14.545016
68866 6.778211 -24.182205
78078 -9.781137 -14.507917
84941 -8.890349 -14.403597
42417 7.838485 1.559482
13587 -25.481260 -7.873961
15672 -24.761593 -6.897506
19314 -24.714411 -7.045874
25388 -25.013697 -7.207887
37493 3.916237 -8.734811
23812 -20.212826 -23.378412
97930 12.395738 -3.153874
14293 10.375764 -21.692581
18561 10.197604 -21.510818
25773 10.228244 -21.537348
30405 10.369541 -21.665400
66235 10.105695 -21.431047
79316 10.392107 -21.705973
9877 10.494216 -21.809334
15660 10.507271 -21.808855
29592 10.498950 -21.812586
29774 10.469596 -21.790487
31925 10.508547 -21.793493
51911 10.477407 -21.787291
61726 10.465798 -21.782345
75494 10.487245 -21.802940
95748 10.491075 -21.793671
75041 4.374908 3.636006
372 -16.548136 -11.094623
2370 -16.598608 -11.070230
14617 -16.560350 -11.103477
39915 1.419058 -18.356527
44888 1.286493 -18.364120
90794 3.006137 12.306336
54310 -0.395504 9.195096
88846 -21.013903 -7.354365
84016 14.727793 -2.860981
22422 14.731004 -2.922561
60373 14.741511 -2.920681
67232 14.762368 -2.877056
104896 14.743655 -2.914819
49737 -17.606516 -8.861655
81996 -17.639536 -8.875699
94935 -17.621605 -8.904775
76712 3.965484 1.854204
75156 -9.803772 -15.047618
95806 -4.306236 -16.992727
104195 -9.662283 -8.400614
2805 -3.301843 -19.796240
10026 -3.266656 -19.805666
45392 -2.084864 -20.420584
56790 -3.299806 -19.794559
76180 -3.321838 -19.803871
83605 -2.115688 -20.400417
1277 4.182154 -8.725693
39315 3.448241 1.572035
30248 14.446933 -4.412294
36461 14.438636 -4.374454
60404 14.437454 -4.417479
68503 14.170586 -4.464693
76333 14.428491 -4.408841
101717 3.706860 -25.264780
14615 9.055705 -0.309522
42271 13.392068 0.345820
55766 13.954667 5.269548
93343 9.049823 -0.298793
103859 -3.728280 -1.682905
45221 11.159006 -2.828706
40390 -1.887205 9.558601
96670 -1.282228 6.170383
28813 1.181734 -0.156824
64294 5.878867 -18.490652
50797 -4.174649 10.116577
95589 -4.189188 10.106720
90890 -4.166110 9.879972
100145 -4.204361 9.836679
96622 -3.830816 -6.730902
65304 -4.542694 -15.553013
19054 3.350628 -6.036582
82281 3.370964 -5.986727
10370 -4.033203 -22.762674
16379 -4.147914 -22.565760
20913 -4.031509 -22.759897
27501 -4.130180 -22.607021
29322 -4.142047 -22.635643
52822 -4.046250 -22.757124
61369 -8.457468 -22.952183
81815 -4.036710 -22.727697
85426 -4.048735 -22.645226
100987 -4.017249 -22.773436
62810 3.696642 -16.379240
66210 -4.130005 -22.542896
32129 -16.805435 -25.384352
55252 -16.807480 -25.383873
78790 -16.797272 -25.371536
83204 -16.807446 -25.382542
95072 -16.801182 -25.377333
97584 -16.787199 -25.359581
32208 -12.561660 3.762090
68315 5.682461 -7.597054
3579 -12.552895 3.772561
15655 -12.553253 3.769291
89411 -9.537688 -4.683775
101012 -16.650591 -19.829071
19643 -7.990538 3.691092
29788 -8.001765 3.679507
61417 -7.982807 3.701220
78704 -7.979816 3.700034
100151 -7.987402 3.690870
65617 -14.477020 -1.492806
60835 2.628830 3.564534
37861 -19.088591 -9.819736
47197 -19.206083 -9.837741
66227 -19.104267 -9.821507
80097 -19.077839 -9.809171
93670 -19.175789 -9.830735
94735 -19.207323 -9.834587
28421 -13.996799 -3.591928
41306 7.798767 -0.407912
102851 7.695822 0.027841
50771 -69.985832 -4.562777
61288 -69.982590 -4.562940
36307 -5.508573 -21.716663
104675 -16.000702 -19.882370
88533 -18.459858 -1.812555
83664 14.590144 0.117029
4223 14.700800 0.224979
24293 14.591537 0.119714
38094 14.512699 0.042249
46628 14.508739 0.027827
50218 14.586316 0.114387
59859 14.476020 -0.012167
68904 14.357641 0.056452
82011 14.694299 0.204080
87916 14.695910 0.214662
92730 14.476789 0.021036
94970 14.703386 0.214304
98100 14.521938 0.038474
104787 14.475090 0.014587
82006 14.313527 -0.154183
59100 -0.716373 -26.490904
102380 -0.622293 -26.688807
40612 -4.007844 -16.904495
46371 -3.992792 -16.851440
97148 -4.020996 -16.853762
4064 13.460138 -10.662303
28701 -17.694284 2.188772
49100 -17.738886 2.181326
48460 -4.845631 -16.315434
45637 -5.848420 -21.692528
798 -10.390308 9.748081
21089 -10.399491 9.763082
27738 -10.375579 9.748496
36038 11.807838 -5.202680
43720 -10.412072 9.783509
44073 -10.414624 9.793511
70279 11.805906 -5.223527
81714 -10.447332 9.807859
90843 11.825031 -5.239362
93574 -10.397219 9.757746
99512 -2.936782 0.327398
59945 6.859205 -24.246693
328 -18.164303 -12.654168
6811 -18.161049 -12.643517
15948 -18.173494 -12.642920
27687 -19.188396 -13.169532
43411 -12.341121 -15.885232
49942 -18.579840 -12.863978
50545 -19.214739 -13.222043
51284 -19.203014 -13.200479
57988 -19.138895 -13.111902
78272 -19.103010 -13.096217
92275 -19.034719 -13.125107
104259 -19.056200 -13.148408
24850 55.040321 -3.763712
48097 55.040348 -3.763694
51159 55.040333 -3.763704
64437 55.040356 -3.763698
48354 -21.246805 -7.056408
33979 -69.372269 -22.633831
4041 -69.372353 -22.633879
8356 -69.372040 -22.633898
14822 -69.372459 -22.633669
30790 -69.371887 -22.633648
60329 -69.372139 -22.633625
60566 -69.372337 -22.633533
69286 -69.372108 -22.633608
87096 -69.371971 -22.633635
82937 3.338592 -6.063411
51258 5.683065 -7.580837
74192 5.682866 -7.596023
99129 5.688014 -7.577342
99819 5.704729 -7.610981
7034 0.194283 12.158097
34529 0.196407 12.157882
61089 0.200609 12.152940
70808 0.206264 12.141813
76894 0.201327 12.148943
83729 0.189353 12.099586
99903 0.206681 12.153532
58015 1.806935 -10.800216
35493 -11.308596 6.615738
23897 -2.872618 0.609647
35293 2.303193 -0.707385
87405 2.288639 -0.714793
2773 -10.201097 -15.208149
8754 -10.175235 -15.199279
11256 -10.166636 -15.151230
89998 3.665664 -18.690475
34661 6.425343 -17.546001
39886 6.358472 -17.601423
47833 6.451495 -17.518456
26930 29.103567 -24.553093
10442 29.102543 -24.552313
18748 29.104275 -24.553720
30967 29.100670 -24.550823
31860 29.102770 -24.552532
32988 29.108681 -24.557446
52801 29.103563 -24.553123
56359 29.102188 -24.552067
73181 29.104240 -24.553808
79154 29.104219 -24.553734
99597 29.102345 -24.552145
62225 -6.894114 19.462820
79513 -7.365314 6.452267
75929 -12.059558 -10.587828
16295 -9.704024 -8.083687
19700 -15.705029 -4.623112
19768 -9.679720 -8.093812
40210 -9.711672 -8.111872
57739 -9.708285 -8.073277
60102 -9.778773 -8.049630
89643 -15.672123 -4.636846
5114 -21.033476 -24.668133
43886 -21.099693 -24.754007
54499 -20.806545 -24.355886
100054 -6.713721 -33.171299
19641 -6.811491 -33.306034
21912 -6.731085 -33.219650
29163 -6.726768 -33.208893
34080 -6.745328 -33.226234
49154 -6.737445 -33.242695
54768 -6.708266 -33.189182
61054 -6.751332 -33.236095
64281 -6.703371 -33.191074
65792 -6.800433 -33.295799
75804 -6.712153 -33.207211
83594 -6.773190 -33.269398
86636 -6.739025 -33.220932
92989 -6.745638 -33.223167
102171 -6.787104 -33.281242
2970 5.948377 -18.165325
97 5.966980 -18.136763
68032 5.985844 -18.115040
69045 5.886571 -18.235289
81811 5.818812 -18.305471
92728 5.903743 -18.197567
1501 -16.314936 -4.059775
1554 -16.343143 -4.110009
11887 -15.742002 -4.590671
45453 -16.305416 -4.040662
58747 -15.727533 -4.597091
65128 -16.287706 -4.027627
69266 -16.332733 -4.030447
70188 -15.732570 -4.605987
82309 -15.727035 -4.611156
6892 -6.899684 19.473738
47150 -6.895996 19.462000
50798 -6.894907 19.458584
64407 -6.894742 19.452105
70129 -6.898069 19.468470
86639 -6.897769 19.467981
89832 -6.895257 19.458910
89934 -6.897673 19.467054
98755 -6.872769 19.371286
101672 12.223557 -13.108699
52886 5.206220 -1.454332
75201 5.213280 -1.486250
15748 -0.669097 -15.151480
84368 -0.679133 -15.172997
98224 -4.091219 -22.550077
40426 -21.081320 -24.753002
44755 -21.143217 -24.814438
50832 -21.147608 -24.821894
57987 -21.183908 -24.851410
59869 -21.137152 -24.812260
61997 -21.136936 -24.808222
87985 -21.134710 -24.804413
88686 -12.147934 -4.694691
8419 -25.716639 -8.564605
28413 -25.798933 -8.582725
53234 10.077991 1.939175
53692 10.057035 1.934291
96478 10.082801 1.962126
48667 -14.502248 -1.480507
69732 7.494881 -14.208817
1352 -4.402350 -27.906975
16779 -4.399233 -27.905739
51976 -4.393736 -27.911306
66555 -4.401407 -27.915611
66715 -4.394498 -27.911037
68602 -4.396484 -27.911180
81688 -4.396514 -27.908216
105495 -16.491919 -19.800385
3104 2.293156 -0.570164
10440 11.079637 2.259993
11089 11.019804 2.275677
14674 2.362894 -0.594834
50779 2.253376 -0.588763
67158 11.060262 2.274968
95294 11.069437 2.353832
104193 2.238855 -0.545970
84392 -5.474326 2.188068
91762 -28.904282 -9.155429
104462 -6.667293 18.395050
16644 0.093193 10.079653
61306 1.218106 -20.862986
55893 -15.590859 -2.884399
2483 13.692080 -5.953429
5414 13.799591 -6.198010
7734 13.954519 -6.225343
8870 37.218468 -16.981754
9385 13.797821 -6.183211
10046 13.947055 -6.248295
10101 13.821677 -6.188177
16377 13.836330 -6.204413
21979 13.789832 -6.172491
26009 13.791018 -6.150136
28407 13.942238 -6.215865
43015 37.231274 -16.971024
47934 13.812556 -6.312721
48750 13.943269 -6.199593
89428 13.820956 -6.190201
94641 13.848313 -6.212464
101546 13.855819 -6.198987
15639 -20.870146 14.581295
40762 -20.869274 14.580295
79556 -20.871115 14.581972
105189 -20.858925 14.569888
105745 -20.876911 14.588354
23520 -6.118686 -0.363873
91547 2.539540 -2.792187
27828 7.503534 -24.469229
73294 7.185316 -24.390104
84841 7.277180 -24.390898
103825 6.989355 -24.292885
30796 6.929958 -24.267708
80594 6.847679 -24.219799
81011 6.863165 -24.229002
84817 6.847955 -24.226645
13389 2.874712 12.409895
24655 2.866213 12.492952
71786 2.840428 12.520622
82849 2.909203 12.448294
28521 -3.258178 7.228982
80707 -3.270641 7.212210
70902 -1.774863 10.905143
36752 -7.699561 -20.317448
68553 -10.272470 2.265168
78795 -3.241724 7.316805
586 -13.058217 -18.799484
13578 -13.054227 -18.819994
35351 -13.052938 -18.809357
103059 -13.056893 -18.814577
12381 -18.577877 -16.689199
7549 -18.574928 -16.686728
18271 -18.576014 -16.688658
28797 -18.576809 -16.688265
44812 -18.578430 -16.689165
5804 -20.573093 -8.193097
23983 -21.326387 -6.942221
25524 -20.781551 -7.978163
28893 -20.774832 -7.979671
56151 -20.722519 -8.042865
60092 -20.769676 -7.990438
64650 -21.246952 -7.109590
73234 -20.740850 -8.026194
86811 -21.296875 -6.956193
91267 -20.771708 -7.990825
98845 -20.777639 -7.986088
3068 6.770535 -17.243061
65269 6.742896 -17.269739
48166 -11.974076 -4.571636
49998 -12.047208 -4.398869
70490 -12.008142 -4.526621
87859 -12.038325 -4.346906
17010 -3.522146 -19.950813
25165 -0.618418 -26.769470
33278 -0.629204 -26.760674
51482 -0.620613 -26.780664
57258 -0.724933 -26.514925
78467 -0.622105 -26.745750
96655 -0.617332 -26.762564
100815 -0.651274 -26.766705
726 -17.015493 9.168069
11309 -15.007851 -6.954973
25616 -27.242609 1.507476
12322 -27.285648 1.536993
39385 -27.287285 1.538430
48006 -27.283052 1.535975
56378 -27.286608 1.538741
59456 -27.285347 1.536908
70599 -27.287180 1.538563
108239 -27.290937 1.539336
3290 -11.402461 6.690363
27835 -11.334805 6.622677
50229 -11.315468 6.611948
6672 -13.697525 -2.000023
33954 -3.788505 -10.404597
81377 -3.751040 -10.376339
89994 -3.774061 -10.392028
18448 14.087896 -10.194492
32127 14.061662 -10.165466
71297 14.036788 -10.208517
76626 14.043653 -10.180193
81526 14.046679 -10.161718
98943 14.008138 -10.215178
49123 -18.280191 -5.824942
55447 -18.266129 -5.834060
70195 -18.265862 -5.832332
75151 -18.297459 -5.801930
95531 -18.282499 -5.821511
96662 -18.297766 -5.804691
97921 -18.270042 -5.828734
105881 -18.275206 -5.823065
53018 -0.484388 9.748111
9508 14.020122 5.338522
25653 14.019895 5.343642
100742 1.009662 -26.385357
1469 0.736703 -26.594866
28805 0.799483 -26.580717
63848 0.728209 -26.610626
88963 0.935653 -26.467474
43208 -18.314539 1.084445
62475 -18.312702 1.090883
69231 1.489550 -3.057600
44407 1.577742 -3.017831
29275 -2.065165 -20.447021
31931 -2.047090 -20.424501
57365 -2.032582 -20.455002
60132 -2.065656 -20.433735
62471 -2.059492 -20.433851
99425 -2.075590 -20.429306
45016 1.547036 -18.498505
101896 18.564144 -4.131318
4185 -17.165787 4.940157
45121 -17.298418 4.832404
54064 -15.922458 -12.242829
64785 -15.853888 -12.198107
73150 -15.865768 -12.188309
83430 -17.264893 4.853148
86652 -15.874574 -12.170926
90853 -17.198818 4.912321
103031 -15.888224 -12.257281
92701 8.159604 1.983449
85735 -5.307216 2.156788
5590 12.885127 -9.117316
22017 12.874055 -9.107501
54312 3.147412 12.227691
1333 -20.322903 -8.455169
3030 -20.307850 -8.463684
7839 -20.311447 -8.461856
24087 -20.367859 -8.403285
73203 -20.222519 -8.501764
1662 -2.737287 -25.200819
78471 -2.758234 -25.196356
4762 -15.914414 -8.141023
19510 -15.916469 -8.149905
40578 -15.892871 -8.149768
106089 -15.938640 -8.144838
27894 -5.614725 -18.135162
46615 -5.622744 -18.159082
57853 -5.613487 -18.132084
69046 -5.628282 -18.130590
69057 -5.578161 -18.180096
69110 -5.643041 -18.152384
104411 -5.595137 -18.116758
10711 60.719688 -46.310898
6356 60.704941 -46.296131
23192 60.712772 -46.303940
38381 60.707741 -46.298840
48646 60.704071 -46.295311
50833 60.714569 -46.305695
51144 60.704781 -46.295994
52775 60.715096 -46.306236
59094 60.694424 -46.285625
63926 60.700588 -46.291779
73439 60.706684 -46.297844
73927 60.711159 -46.302364
77217 60.709232 -46.300297
80713 60.710308 -46.301445
80795 60.703987 -46.295258
99884 60.719364 -46.310406
103064 60.707134 -46.298412
103584 60.705681 -46.296810
104883 60.701744 -46.293144
3957 1.740966 10.744254
30098 1.801855 10.762635
51121 -14.653783 -21.211697
98930 -14.495972 -21.112694
19552 13.252344 -14.824661
55141 13.234755 -14.809269
10339 6.327676 -1.929377
77470 6.304458 -1.932512
99242 6.313816 -1.904993
87 -19.290581 -9.829942
11668 -19.286057 -9.838550
48459 -19.280678 -9.832217
68502 -19.281668 -9.847229
107132 -19.265688 -9.828020
107133 -19.274485 -9.840149
64773 3.115265 -4.895996
44003 -30.617674 15.769042
68458 -30.617924 15.769153
23631 -19.745050 -13.797408
28702 -19.728350 -13.800290
33887 -19.676868 -13.703345
91498 -19.962954 -8.622228
85492 -15.851876 -12.126162
143 -18.490776 3.961171
27105 3.251561 -4.765378
66148 3.184267 -4.858860
90490 3.211179 -4.786863
5487 -20.788229 -6.041509
88099 -20.714966 -5.917819
39625 -12.138724 -4.040256
89048 -26.543392 -4.523717
32786 1.907297 -11.186908
43018 2.409888 -11.350210
44214 13.293201 -14.853774
71118 13.305510 -14.863441
49566 14.038786 5.359744
84448 14.034870 5.357131
50614 9.320642 -11.220942
74555 9.307956 -11.228341
622 -13.496873 -0.396225
12715 -13.466637 -0.373199
3800 1.319228 -20.932772
55977 1.308056 -20.922754
75832 1.316063 -20.927361
81260 1.314079 -20.932390
97398 1.309452 -20.921370
11604 -2.597110 -28.973595
31060 -2.581583 -28.972982
47611 -2.584658 -28.962816
50175 -2.601297 -28.978241
50907 -2.585919 -28.934744
56248 -2.585080 -28.943419
63175 -2.594463 -28.977331
86493 -2.609633 -28.964190
9124 -2.602568 -28.186735
88186 -2.587241 -28.168772
34057 10.988250 9.237825
11002 -21.913486 -20.183313
12179 -21.913324 -20.184477
22348 -21.914715 -20.186132
38817 -21.918724 -20.189253
59980 -21.919909 -20.190802
60523 -21.930683 -20.202608
3678 -10.459172 9.844350
21090 -10.453866 9.842712
39559 -10.483860 9.862021
62741 -10.452908 9.840370
89977 -10.453918 9.841116
93316 -10.471290 9.855470
40571 1.684716 10.704448
32362 -28.112938 -8.479937
97102 -4.080513 -16.999063
69487 -16.067274 -8.112411
97031 -16.083103 -8.115872
41987 -18.127687 4.255255
55069 -18.126886 4.274021
56877 -18.129845 4.256574
62963 -18.022509 4.320285
76366 -18.019232 4.327106
91748 -18.333832 4.124867
97010 -18.295362 4.157358
85 2.531150 12.808352
161 -9.798982 -20.730238
104244 -9.807823 -20.706566
26158 10.707421 -13.940289
46839 10.714451 -13.946151
77799 10.722555 -13.952228
61315 0.924573 -26.481125
99040 -18.786049 -5.107048
3126 -26.609426 -4.445649
11176 -26.598673 -4.446681
15758 -26.596535 -4.450809
24742 -26.683189 -4.367769
34133 -26.529278 -4.520394
42400 -26.662954 -4.397968
53231 -26.480700 -4.576366
95481 -26.512804 -4.551833
102649 10.015619 -25.236109
83623 9.813537 -25.030403
9315 -6.712434 -33.167961
49038 -6.690968 -33.159790
74684 -6.657701 -33.129719
82621 -6.741750 -33.238998
86854 -6.772261 -33.267757
102140 -6.772776 -33.279964
102774 -10.498586 9.867039
37423 9.365943 -11.281988
83502 9.363958 -11.295452
61899 -2.886133 -25.166719
88277 -49.330624 48.348133
2112 -49.330601 48.348137
23412 -49.330711 48.348087
49993 -49.330669 48.348118
62895 -49.330597 48.348183
70488 -49.330605 48.348122
93900 -49.330627 48.348156
94939 -49.330681 48.348133
97263 -49.330578 48.348194
9720 -20.712053 -5.905842
21421 -20.722633 -5.916632
23493 -20.718843 -5.917433
43412 -20.726696 -5.916666
47816 -20.716787 -5.911578
